timestamp,UTC time, latitude, longitude, altitude, accuracy
1444986297163,2015-10-16T09:04:57.163,42.3311657,-71.1017073,0.0,62.317
1444986300286,2015-10-16T09:05:00.286,42.33135353,-71.10113775,1.0,46.0
1444986301312,2015-10-16T09:05:01.312,42.33130817,-71.10118724,-14.0,40.0
1444986302922,2015-10-16T09:05:02.922,42.33129439,-71.10126771,-25.0,35.0
1444986303237,2015-10-16T09:05:03.237,42.3311875,-71.1013202,-21.0,28.0
1444986304313,2015-10-16T09:05:04.313,42.33115261,-71.10138717,-24.0,24.0
1444986305259,2015-10-16T09:05:05.259,42.33116857,-71.10141235,-23.0,21.0
1444986306245,2015-10-16T09:05:06.245,42.33117308,-71.10142481,-17.0,17.0
1444986307384,2015-10-16T09:05:07.384,42.33116161,-71.10144362,-12.0,15.0
1444986308379,2015-10-16T09:05:08.379,42.33116696,-71.10145838,-11.0,13.0
1444986309271,2015-10-16T09:05:09.271,42.33118658,-71.10146976,-9.0,12.0
1444986310264,2015-10-16T09:05:10.264,42.33115584,-71.10147173,-10.0,11.0
1444986311560,2015-10-16T09:05:11.560,42.33115457,-71.10148093,-12.0,10.0
1444986312313,2015-10-16T09:05:12.313,42.33115154,-71.10148505,-12.0,9.0
1444986313266,2015-10-16T09:05:13.266,42.33114894,-71.1014776,-9.0,9.0
1444986313619,2015-10-16T09:05:13.619,42.3311214,-71.1018025,0.0,67.395
1444986314296,2015-10-16T09:05:14.296,42.3311322,-71.10147717,-8.0,8.0
1444986315290,2015-10-16T09:05:15.290,42.33113941,-71.10148082,-8.0,7.0
1444986316301,2015-10-16T09:05:16.301,42.33113236,-71.10148158,-9.0,6.0
1444986317301,2015-10-16T09:05:17.301,42.3311479,-71.10148958,-9.0,6.0
1444986319284,2015-10-16T09:05:19.284,42.33114122,-71.10149179,-9.0,6.0
1444986319290,2015-10-16T09:05:19.290,42.33113789,-71.10149118,-7.0,6.0
1444986320289,2015-10-16T09:05:20.289,42.33113417,-71.10149436,-8.0,6.0
1444986321308,2015-10-16T09:05:21.308,42.33113918,-71.10149303,-7.0,6.0
1444986322234,2015-10-16T09:05:22.234,42.33113995,-71.10149633,-7.0,6.0
1444986323269,2015-10-16T09:05:23.269,42.33114049,-71.10150523,-7.0,6.0
1444986326300,2015-10-16T09:05:26.300,42.33114613,-71.10151219,-7.0,6.0
1444986327301,2015-10-16T09:05:27.301,42.33114812,-71.1015154,-7.0,5.0
1444986328234,2015-10-16T09:05:28.234,42.33114828,-71.10151388,-7.0,5.0
1444986329291,2015-10-16T09:05:29.291,42.33114902,-71.10151399,-7.0,5.0
1444986330229,2015-10-16T09:05:30.229,42.33114909,-71.10151436,-7.0,5.0
1444986331234,2015-10-16T09:05:31.234,42.33114921,-71.10151454,-7.0,5.0
1444986332263,2015-10-16T09:05:32.263,42.33114929,-71.10151454,-7.0,5.0
1444986333272,2015-10-16T09:05:33.272,42.33114966,-71.10151427,-7.0,5.0
1444986334259,2015-10-16T09:05:34.259,42.33114978,-71.10151442,-7.0,5.0
1444986334770,2015-10-16T09:05:34.770,42.3311254,-71.1017848,0.0,66.312
1444986335264,2015-10-16T09:05:35.264,42.33114993,-71.10151457,-7.0,5.0
1444986336258,2015-10-16T09:05:36.258,42.33115054,-71.10151503,-7.0,5.0
1444986337436,2015-10-16T09:05:37.436,42.33115066,-71.10151529,-7.0,5.0
1444986338294,2015-10-16T09:05:38.294,42.33115027,-71.10151537,-7.0,5.0
1444986339299,2015-10-16T09:05:39.299,42.33115005,-71.10151543,-7.0,5.0
1444986340232,2015-10-16T09:05:40.232,42.33115046,-71.10151547,-7.0,5.0
1444986341259,2015-10-16T09:05:41.259,42.33115156,-71.10151616,-7.0,5.0
1444986342258,2015-10-16T09:05:42.258,42.33115354,-71.1015177,-7.0,5.0
1444986343259,2015-10-16T09:05:43.259,42.33115426,-71.1015181,-7.0,4.0
1444986345296,2015-10-16T09:05:45.296,42.33115399,-71.10151852,-7.0,5.0
1444986346289,2015-10-16T09:05:46.289,42.33115282,-71.1015181,-7.0,6.0
1444986347264,2015-10-16T09:05:47.264,42.33115698,-71.10152172,-7.0,7.0
1444986348655,2015-10-16T09:05:48.655,42.33115703,-71.10152201,-7.0,7.0
1444986349292,2015-10-16T09:05:49.292,42.33115706,-71.10152206,-7.0,6.0
1444986350285,2015-10-16T09:05:50.285,42.33115702,-71.10152207,-7.0,6.0
1444986351293,2015-10-16T09:05:51.293,42.33115697,-71.10152207,-7.0,6.0
1444986352274,2015-10-16T09:05:52.274,42.33115698,-71.10152213,-7.0,6.0
