timestamp,UTC time, latitude, longitude, altitude, accuracy
1446665414377,2015-11-04T19:30:14.377,41.3149642,-72.959433,0.0,55.5
1446665415774,2015-11-04T19:30:15.774,41.31500653,-72.95955195,-30.0,13.0
1446665416781,2015-11-04T19:30:16.781,41.31501131,-72.9595572,-31.0,9.0
1446665417780,2015-11-04T19:30:17.780,41.31501516,-72.95955684,-30.0,7.0
1446665418717,2015-11-04T19:30:18.717,41.31503616,-72.95956649,-27.0,7.0
1446665419747,2015-11-04T19:30:19.747,41.31505035,-72.95957892,-26.0,8.0
1446665420748,2015-11-04T19:30:20.748,41.31506329,-72.95958188,-23.0,6.0
1446665421727,2015-11-04T19:30:21.727,41.31507083,-72.95958456,-21.0,6.0
1446665422801,2015-11-04T19:30:22.801,41.31507754,-72.95959364,-20.0,5.0
1446665423755,2015-11-04T19:30:23.755,41.31508159,-72.95959614,-20.0,5.0
1446665424813,2015-11-04T19:30:24.813,41.3150846,-72.95959864,-19.0,5.0
1446665425782,2015-11-04T19:30:25.782,41.31508536,-72.95959983,-19.0,5.0
1446665426777,2015-11-04T19:30:26.777,41.3150859,-72.95960057,-19.0,5.0
1446665427754,2015-11-04T19:30:27.754,41.31508615,-72.95960083,-19.0,5.0
1446665428767,2015-11-04T19:30:28.767,41.31508626,-72.95960093,-19.0,5.0
1446665429752,2015-11-04T19:30:29.752,41.31508627,-72.95960095,-19.0,5.0
1446665430740,2015-11-04T19:30:30.740,41.31508628,-72.95960097,-19.0,5.0
1446665431748,2015-11-04T19:30:31.748,41.31508615,-72.95960114,-19.0,5.0
1446665432745,2015-11-04T19:30:32.745,41.31508619,-72.9596012,-19.0,5.0
1446665433746,2015-11-04T19:30:33.746,41.31508624,-72.95960127,-19.0,5.0
1446665434497,2015-11-04T19:30:34.497,41.3149463,-72.9594231,0.0,55.5
1446665434831,2015-11-04T19:30:34.831,41.31508622,-72.95960124,-19.0,5.0
1446665435773,2015-11-04T19:30:35.773,41.31508622,-72.95960123,-19.0,5.0
1446665436751,2015-11-04T19:30:36.751,41.31508626,-72.95960128,-19.0,5.0
1446665437744,2015-11-04T19:30:37.744,41.31508642,-72.95960143,-19.0,5.0
1446665438757,2015-11-04T19:30:38.757,41.31508649,-72.95960158,-19.0,5.0
1446665439747,2015-11-04T19:30:39.747,41.31508644,-72.95960153,-19.0,5.0
1446665441809,2015-11-04T19:30:41.809,41.31508652,-72.95960161,-19.0,6.0
1446665441821,2015-11-04T19:30:41.821,41.31508649,-72.95960158,-19.0,6.0
1446665442770,2015-11-04T19:30:42.770,41.31508653,-72.95960163,-19.0,6.0
1446665443748,2015-11-04T19:30:43.748,41.31508647,-72.95960157,-19.0,6.0
1446665444748,2015-11-04T19:30:44.748,41.31508655,-72.95960164,-19.0,6.0
1446665445855,2015-11-04T19:30:45.855,41.3150866,-72.95960168,-19.0,6.0
1446665446780,2015-11-04T19:30:46.780,41.31508646,-72.95960154,-19.0,5.0
1446665447782,2015-11-04T19:30:47.782,41.31508628,-72.95960137,-19.0,5.0
1446665448819,2015-11-04T19:30:48.819,41.31508657,-72.95960173,-19.0,6.0
1446665449756,2015-11-04T19:30:49.756,41.31508661,-72.95960174,-19.0,6.0
1446665450749,2015-11-04T19:30:50.749,41.31508657,-72.95960165,-19.0,6.0
1446665451747,2015-11-04T19:30:51.747,41.31508647,-72.95960154,-19.0,5.0
1446665452747,2015-11-04T19:30:52.747,41.31508634,-72.95960144,-19.0,5.0
1446665453748,2015-11-04T19:30:53.748,41.31508626,-72.95960137,-19.0,5.0
1446665454472,2015-11-04T19:30:54.472,41.3149777,-72.9594451,0.0,49.5
1446665454748,2015-11-04T19:30:54.748,41.31508616,-72.95960127,-19.0,4.0
1446665455757,2015-11-04T19:30:55.757,41.31508633,-72.95960142,-19.0,4.0
1446665456846,2015-11-04T19:30:56.846,41.31508645,-72.95960157,-19.0,4.0
1446665457784,2015-11-04T19:30:57.784,41.31508655,-72.95960166,-19.0,4.0
1446665458781,2015-11-04T19:30:58.781,41.3150866,-72.95960169,-19.0,4.0
1446665460015,2015-11-04T19:31:00.15,41.31508665,-72.95960167,-19.0,4.0
1446665460717,2015-11-04T19:31:00.717,41.3150865,-72.9596015,-19.0,4.0
1446665461795,2015-11-04T19:31:01.795,41.31508646,-72.95960146,-19.0,4.0
1446665462756,2015-11-04T19:31:02.756,41.31508648,-72.95960147,-19.0,4.0
1446665463747,2015-11-04T19:31:03.747,41.31508638,-72.95960138,-19.0,4.0
1446665464752,2015-11-04T19:31:04.752,41.31508647,-72.95960144,-19.0,4.0
1446665465747,2015-11-04T19:31:05.747,41.31508655,-72.95960152,-19.0,4.0
1446665466750,2015-11-04T19:31:06.750,41.31508639,-72.95960132,-19.0,4.0
1446665468829,2015-11-04T19:31:08.829,41.31508677,-72.95960138,-19.0,5.0
1446665469751,2015-11-04T19:31:09.751,41.31508693,-72.95960139,-19.0,5.0
1446665470753,2015-11-04T19:31:10.753,41.315087,-72.95960136,-19.0,5.0
1446665471757,2015-11-04T19:31:11.757,41.31508702,-72.95960133,-19.0,5.0
1446665472751,2015-11-04T19:31:12.751,41.31508711,-72.95960138,-19.0,5.0
1446665473751,2015-11-04T19:31:13.751,41.31508714,-72.95960139,-19.0,5.0
1446665474441,2015-11-04T19:31:14.441,41.3149682,-72.9594277,0.0,49.5
1446665474752,2015-11-04T19:31:14.752,41.31508721,-72.95960147,-19.0,5.0
1446665475837,2015-11-04T19:31:15.837,41.31508726,-72.95960154,-19.0,5.0
1446665476862,2015-11-04T19:31:16.862,41.31508726,-72.95960157,-19.0,5.0
1446665477768,2015-11-04T19:31:17.768,41.31508738,-72.95960162,-19.0,5.0
1446665478769,2015-11-04T19:31:18.769,41.3150875,-72.95960169,-19.0,5.0
1446665479788,2015-11-04T19:31:19.788,41.31508753,-72.95960171,-19.0,5.0
1446665480773,2015-11-04T19:31:20.773,41.31508771,-72.95960176,-19.0,6.0
1446665481767,2015-11-04T19:31:21.767,41.3150878,-72.95960179,-19.0,6.0
1446665482789,2015-11-04T19:31:22.789,41.31508796,-72.95960184,-19.0,6.0
1446665483751,2015-11-04T19:31:23.751,41.31508802,-72.95960185,-18.0,6.0
1446665484754,2015-11-04T19:31:24.754,41.31508807,-72.95960188,-18.0,6.0
1446665485847,2015-11-04T19:31:25.847,41.31508807,-72.95960189,-18.0,6.0
1446665486810,2015-11-04T19:31:26.810,41.31508812,-72.95960195,-18.0,6.0
1446665487772,2015-11-04T19:31:27.772,41.31508817,-72.95960199,-18.0,6.0
1446665488770,2015-11-04T19:31:28.770,41.31508815,-72.95960199,-18.0,6.0
1446665489754,2015-11-04T19:31:29.754,41.31508824,-72.95960206,-18.0,6.0
1446665490755,2015-11-04T19:31:30.755,41.31508829,-72.95960213,-18.0,5.0
1446665491724,2015-11-04T19:31:31.724,41.31508834,-72.95960219,-18.0,5.0
1446665492750,2015-11-04T19:31:32.750,41.31508839,-72.95960223,-18.0,4.0
1446665493750,2015-11-04T19:31:33.750,41.31508847,-72.95960233,-18.0,4.0
1446665494521,2015-11-04T19:31:34.521,41.3149513,-72.9594385,0.0,30.0
1446665494734,2015-11-04T19:31:34.734,41.31508852,-72.95960237,-18.0,4.0
1446665495787,2015-11-04T19:31:35.787,41.31508856,-72.9596024,-18.0,4.0
1446665496795,2015-11-04T19:31:36.795,41.31508859,-72.95960243,-18.0,4.0
1446665497784,2015-11-04T19:31:37.784,41.31508858,-72.95960248,-18.0,3.0
1446665498803,2015-11-04T19:31:38.803,41.31508863,-72.95960247,-18.0,3.0
1446665499806,2015-11-04T19:31:39.806,41.31508867,-72.95960257,-18.0,3.0
1446665500767,2015-11-04T19:31:40.767,41.31508865,-72.95960263,-18.0,4.0
1446665501781,2015-11-04T19:31:41.781,41.31508875,-72.95960272,-18.0,4.0
1446665502775,2015-11-04T19:31:42.775,41.31508886,-72.95960279,-18.0,4.0
1446665503751,2015-11-04T19:31:43.751,41.31508901,-72.95960295,-18.0,5.0
1446665504752,2015-11-04T19:31:44.752,41.31508886,-72.95960296,-18.0,4.0
1446665505843,2015-11-04T19:31:45.843,41.31508874,-72.959603,-18.0,5.0
1446665506766,2015-11-04T19:31:46.766,41.31508868,-72.95960312,-18.0,5.0
1446665507778,2015-11-04T19:31:47.778,41.31508868,-72.95960314,-18.0,5.0
1446665508782,2015-11-04T19:31:48.782,41.31508859,-72.95960308,-18.0,5.0
1446665509762,2015-11-04T19:31:49.762,41.31508855,-72.95960305,-18.0,6.0
1446665510753,2015-11-04T19:31:50.753,41.31508854,-72.95960305,-18.0,6.0
1446665511749,2015-11-04T19:31:51.749,41.31508844,-72.95960308,-18.0,5.0
1446665512752,2015-11-04T19:31:52.752,41.31508845,-72.9596031,-18.0,4.0
1446665513753,2015-11-04T19:31:53.753,41.31508845,-72.95960312,-18.0,4.0
1446665514497,2015-11-04T19:31:54.497,41.3149516,-72.9594298,0.0,55.5
1446665514750,2015-11-04T19:31:54.750,41.31508845,-72.95960326,-18.0,4.0
1446665515777,2015-11-04T19:31:55.777,41.31508846,-72.95960329,-18.0,4.0
1446665516767,2015-11-04T19:31:56.767,41.31508848,-72.9596033,-18.0,4.0
1446665517767,2015-11-04T19:31:57.767,41.31508857,-72.95960338,-18.0,4.0
1446665519767,2015-11-04T19:31:59.767,41.31508856,-72.95960344,-18.0,4.0
1446665520770,2015-11-04T19:32:00.770,41.31508862,-72.95960351,-18.0,4.0
1446665521773,2015-11-04T19:32:01.773,41.31508861,-72.95960353,-18.0,4.0
1446665522767,2015-11-04T19:32:02.767,41.31508859,-72.95960353,-18.0,4.0
1446665523774,2015-11-04T19:32:03.774,41.31508853,-72.95960352,-18.0,5.0
1446665524718,2015-11-04T19:32:04.718,41.31508834,-72.9596039,-18.0,5.0
1446665525789,2015-11-04T19:32:05.789,41.31508851,-72.95960431,-18.0,6.0
1446665526791,2015-11-04T19:32:06.791,41.31508834,-72.95960457,-18.0,6.0
1446665527781,2015-11-04T19:32:07.781,41.31508823,-72.95960484,-18.0,6.0
1446665528773,2015-11-04T19:32:08.773,41.31508857,-72.95960524,-18.0,6.0
1446665529752,2015-11-04T19:32:09.752,41.31508898,-72.9596055,-18.0,6.0
1446666135642,2015-11-04T19:42:15.642,41.3149378,-72.9594249,0.0,31.5
1446666138828,2015-11-04T19:42:18.828,41.31367067,-72.96016181,-160.0,49.0
1446666139756,2015-11-04T19:42:19.756,41.31365634,-72.96016491,-160.0,50.0
1446666140861,2015-11-04T19:42:20.861,41.31369447,-72.9601429,-154.0,47.0
1446666141779,2015-11-04T19:42:21.779,41.31372134,-72.96012395,-148.0,39.0
1446666142786,2015-11-04T19:42:22.786,41.31383273,-72.96008303,-137.0,37.0
1446666143782,2015-11-04T19:42:23.782,41.3139091,-72.96005062,-129.0,36.0
1446666144756,2015-11-04T19:42:24.756,41.3139241,-72.96004041,-126.0,33.0
1446666145767,2015-11-04T19:42:25.767,41.31397516,-72.96002329,-121.0,32.0
1446666146767,2015-11-04T19:42:26.767,41.31399353,-72.96001624,-119.0,30.0
1446666147763,2015-11-04T19:42:27.763,41.314006,-72.96001154,-118.0,26.0
1446666148907,2015-11-04T19:42:28.907,41.31401873,-72.96000643,-116.0,27.0
1446666149819,2015-11-04T19:42:29.819,41.31402631,-72.96000365,-116.0,23.0
1446666150753,2015-11-04T19:42:30.753,41.31406374,-72.95999009,-112.0,22.0
1446666151757,2015-11-04T19:42:31.757,41.31410715,-72.95997424,-108.0,22.0
1446666152752,2015-11-04T19:42:32.752,41.31410686,-72.95997431,-108.0,21.0
1446666153752,2015-11-04T19:42:33.752,41.3141056,-72.95997471,-108.0,20.0
1446666154759,2015-11-04T19:42:34.759,41.31410487,-72.95997498,-108.0,16.0
1446666155728,2015-11-04T19:42:35.728,41.31410525,-72.95997482,-108.0,18.0
1446666155786,2015-11-04T19:42:35.786,41.3149396,-72.9594256,0.0,31.5
1446666156854,2015-11-04T19:42:36.854,41.31410535,-72.95997467,-108.0,17.0
1446666157753,2015-11-04T19:42:37.753,41.31410561,-72.95997444,-108.0,17.0
1446666158803,2015-11-04T19:42:38.803,41.31410628,-72.95997425,-108.0,17.0
1446666159819,2015-11-04T19:42:39.819,41.31410671,-72.95997412,-108.0,18.0
1446666160777,2015-11-04T19:42:40.777,41.31410749,-72.95997389,-108.0,19.0
1446666161776,2015-11-04T19:42:41.776,41.31410861,-72.95997355,-108.0,19.0
1446666162773,2015-11-04T19:42:42.773,41.31410883,-72.95997349,-107.0,18.0
1446666163771,2015-11-04T19:42:43.771,41.31411952,-72.95996973,-106.0,18.0
1446666164787,2015-11-04T19:42:44.787,41.31413094,-72.95996563,-105.0,16.0
1446666165772,2015-11-04T19:42:45.772,41.31414192,-72.95996167,-104.0,15.0
1446666166783,2015-11-04T19:42:46.783,41.31414218,-72.95996154,-104.0,15.0
1446666167722,2015-11-04T19:42:47.722,41.31414206,-72.95996154,-104.0,15.0
1446666168746,2015-11-04T19:42:48.746,41.31420292,-72.95993951,-98.0,14.0
1446666169810,2015-11-04T19:42:49.810,41.31426279,-72.95991783,-92.0,14.0
1446666170757,2015-11-04T19:42:50.757,41.31432156,-72.95989654,-86.0,13.0
1446666171749,2015-11-04T19:42:51.749,41.31437957,-72.95987558,-81.0,13.0
1446666172757,2015-11-04T19:42:52.757,41.31469037,-72.95976309,-50.0,14.0
1446666173759,2015-11-04T19:42:53.759,41.31484491,-72.95970709,-34.0,14.0
1446666174764,2015-11-04T19:42:54.764,41.31491632,-72.95968125,-27.0,12.0
1446666175731,2015-11-04T19:42:55.731,41.31496099,-72.95966507,-23.0,10.0
1446666175883,2015-11-04T19:42:55.883,41.3149511,-72.9594162,0.0,54.0
1446666176833,2015-11-04T19:42:56.833,41.31498824,-72.95965519,-20.0,8.0
