timestamp,UTC time, latitude, longitude, altitude, accuracy
1446618604054,2015-11-04T06:30:04.54,41.3149742,-72.9594836,0.0,45.0
1446618606659,2015-11-04T06:30:06.659,41.31504483,-72.95971978,-23.0,21.0
1446618607588,2015-11-04T06:30:07.588,41.31505079,-72.95969632,-23.0,18.0
1446618608590,2015-11-04T06:30:08.590,41.31505427,-72.95966934,-23.0,14.0
1446618609663,2015-11-04T06:30:09.663,41.3150673,-72.95965669,-19.0,12.0
1446618610652,2015-11-04T06:30:10.652,41.31510326,-72.95965155,-13.0,10.0
1446618611613,2015-11-04T06:30:11.613,41.31512209,-72.95964707,-10.0,9.0
1446618612613,2015-11-04T06:30:12.613,41.3150869,-72.95964183,-14.0,9.0
1446618613597,2015-11-04T06:30:13.597,41.31508061,-72.9596358,-15.0,9.0
1446618614682,2015-11-04T06:30:14.682,41.31507144,-72.95963249,-17.0,8.0
1446618615616,2015-11-04T06:30:15.616,41.31506208,-72.95962988,-19.0,8.0
1446618616602,2015-11-04T06:30:16.602,41.31506505,-72.95963122,-20.0,7.0
1446618617601,2015-11-04T06:30:17.601,41.31506714,-72.95963149,-19.0,7.0
1446618618602,2015-11-04T06:30:18.602,41.31506801,-72.95963164,-19.0,6.0
1446618619586,2015-11-04T06:30:19.586,41.31506824,-72.95963159,-19.0,6.0
1446618620556,2015-11-04T06:30:20.556,41.3150688,-72.95963181,-19.0,6.0
1446618621591,2015-11-04T06:30:21.591,41.31506873,-72.95963181,-19.0,6.0
1446618622592,2015-11-04T06:30:22.592,41.3150689,-72.95963184,-19.0,6.0
1446618623569,2015-11-04T06:30:23.569,41.31506908,-72.95963194,-19.0,6.0
1446618624591,2015-11-04T06:30:24.591,41.3150691,-72.95963197,-19.0,5.0
1446618625105,2015-11-04T06:30:25.105,41.3149441,-72.9593755,0.0,36.0
1446618625700,2015-11-04T06:30:25.700,41.31507024,-72.95963225,-19.0,5.0
1446618626606,2015-11-04T06:30:26.606,41.31507334,-72.95963304,-19.0,5.0
1446618627618,2015-11-04T06:30:27.618,41.31507387,-72.95963318,-19.0,5.0
1446618628615,2015-11-04T06:30:28.615,41.31507471,-72.95963333,-18.0,5.0
1446618629619,2015-11-04T06:30:29.619,41.3150737,-72.95963311,-19.0,5.0
1446618630626,2015-11-04T06:30:30.626,41.31507344,-72.95963302,-19.0,5.0
1446618631641,2015-11-04T06:30:31.641,41.31507366,-72.95963313,-19.0,5.0
1446618632556,2015-11-04T06:30:32.556,41.31507293,-72.95963301,-19.0,5.0
1446618633591,2015-11-04T06:30:33.591,41.31507279,-72.95963298,-19.0,5.0
1446618634586,2015-11-04T06:30:34.586,41.31507166,-72.9596327,-19.0,4.0
1446618635587,2015-11-04T06:30:35.587,41.31506342,-72.95963073,-20.0,4.0
1446618636589,2015-11-04T06:30:36.589,41.31505873,-72.95962961,-21.0,4.0
1446618637633,2015-11-04T06:30:37.633,41.31505839,-72.95962952,-21.0,4.0
1446618638589,2015-11-04T06:30:38.589,41.31505733,-72.95962932,-21.0,4.0
1446618639679,2015-11-04T06:30:39.679,41.31505601,-72.95962905,-21.0,4.0
1446618640592,2015-11-04T06:30:40.592,41.31505545,-72.95962906,-21.0,4.0
1446618641589,2015-11-04T06:30:41.589,41.31505507,-72.95962897,-21.0,4.0
1446618642589,2015-11-04T06:30:42.589,41.31505493,-72.95962899,-21.0,4.0
1446618643583,2015-11-04T06:30:43.583,41.3150548,-72.95962901,-21.0,4.0
1446618644593,2015-11-04T06:30:44.593,41.31505431,-72.959629,-21.0,4.0
1446618645079,2015-11-04T06:30:45.79,41.3149517,-72.9594489,0.0,36.0
1446618645693,2015-11-04T06:30:45.693,41.31505405,-72.95962899,-21.0,4.0
1446618646615,2015-11-04T06:30:46.615,41.31505357,-72.95962895,-22.0,4.0
1446618647590,2015-11-04T06:30:47.590,41.31505417,-72.9596292,-21.0,4.0
1446618648711,2015-11-04T06:30:48.711,41.31505435,-72.95962935,-21.0,4.0
1446618650289,2015-11-04T06:30:50.289,41.31505383,-72.95962933,-21.0,4.0
1446618650556,2015-11-04T06:30:50.556,41.31505375,-72.95962939,-21.0,4.0
1446618651588,2015-11-04T06:30:51.588,41.31505389,-72.95962943,-21.0,4.0
1446618652588,2015-11-04T06:30:52.588,41.31505386,-72.95962943,-21.0,4.0
1446618653588,2015-11-04T06:30:53.588,41.31505388,-72.95962946,-21.0,4.0
1446618654587,2015-11-04T06:30:54.587,41.31505393,-72.95962949,-21.0,4.0
1446618655592,2015-11-04T06:30:55.592,41.31505397,-72.95962953,-21.0,4.0
1446618656595,2015-11-04T06:30:56.595,41.31505387,-72.95962955,-21.0,4.0
1446618657683,2015-11-04T06:30:57.683,41.31505382,-72.95962951,-21.0,4.0
1446618658612,2015-11-04T06:30:58.612,41.31505389,-72.95962955,-21.0,4.0
1446618659554,2015-11-04T06:30:59.554,41.31505407,-72.95962962,-21.0,4.0
1446618660590,2015-11-04T06:31:00.590,41.31505421,-72.95962971,-21.0,4.0
1446618661570,2015-11-04T06:31:01.570,41.31505403,-72.95962967,-21.0,4.0
1446618662591,2015-11-04T06:31:02.591,41.31505388,-72.95962962,-21.0,4.0
1446618663600,2015-11-04T06:31:03.600,41.31505389,-72.95962962,-21.0,4.0
1446618664602,2015-11-04T06:31:04.602,41.31505393,-72.95962963,-21.0,4.0
1446618665125,2015-11-04T06:31:05.125,41.3149771,-72.9593615,0.0,49.5
1446618665596,2015-11-04T06:31:05.596,41.3150539,-72.95962962,-21.0,10.0
1446618666564,2015-11-04T06:31:06.564,41.31505389,-72.95962961,-21.0,10.0
1446618667687,2015-11-04T06:31:07.687,41.31505393,-72.95962962,-21.0,10.0
1446618668609,2015-11-04T06:31:08.609,41.31505396,-72.95962964,-21.0,10.0
1446618669622,2015-11-04T06:31:09.622,41.31505385,-72.95962964,-21.0,10.0
1446618670608,2015-11-04T06:31:10.608,41.31505377,-72.95962961,-21.0,10.0
1446618671617,2015-11-04T06:31:11.617,41.3150537,-72.95962961,-21.0,11.0
1446618672625,2015-11-04T06:31:12.625,41.31505353,-72.95962958,-21.0,11.0
1446618673594,2015-11-04T06:31:13.594,41.31505352,-72.95962959,-21.0,11.0
1446618674712,2015-11-04T06:31:14.712,41.31505346,-72.95962959,-21.0,10.0
1446618675628,2015-11-04T06:31:15.628,41.31505321,-72.95962953,-22.0,10.0
1446618676679,2015-11-04T06:31:16.679,41.31505306,-72.95962951,-22.0,10.0
1446618677691,2015-11-04T06:31:17.691,41.31505283,-72.95962948,-22.0,11.0
1446618678614,2015-11-04T06:31:18.614,41.31505271,-72.95962946,-22.0,10.0
1446618679621,2015-11-04T06:31:19.621,41.31505259,-72.95962947,-22.0,10.0
1446618681006,2015-11-04T06:31:21.6,41.31505253,-72.95962945,-22.0,10.0
1446618681555,2015-11-04T06:31:21.555,41.31505253,-72.95962946,-22.0,10.0
1446618682588,2015-11-04T06:31:22.588,41.31505248,-72.95962947,-22.0,10.0
1446618683578,2015-11-04T06:31:23.578,41.31505247,-72.95962946,-22.0,10.0
1446618684583,2015-11-04T06:31:24.583,41.31505244,-72.95962945,-22.0,10.0
1446618685135,2015-11-04T06:31:25.135,41.3149628,-72.9594451,0.0,45.0
1446618685694,2015-11-04T06:31:25.694,41.31505223,-72.95962945,-22.0,10.0
1446618686620,2015-11-04T06:31:26.620,41.31505215,-72.95962947,-22.0,10.0
1446618687618,2015-11-04T06:31:27.618,41.31505211,-72.9596295,-22.0,10.0
1446618688618,2015-11-04T06:31:28.618,41.31505201,-72.95962952,-22.0,10.0
1446618689615,2015-11-04T06:31:29.615,41.31505195,-72.95962954,-22.0,10.0
1446618690617,2015-11-04T06:31:30.617,41.31505203,-72.95962955,-22.0,10.0
1446618691624,2015-11-04T06:31:31.624,41.31505212,-72.95962957,-22.0,10.0
1446618692632,2015-11-04T06:31:32.632,41.31505213,-72.95962956,-22.0,10.0
1446618693587,2015-11-04T06:31:33.587,41.31505217,-72.95962955,-22.0,10.0
1446618695625,2015-11-04T06:31:35.625,41.31505255,-72.95962956,-22.0,11.0
1446618696612,2015-11-04T06:31:36.612,41.31505261,-72.95962956,-22.0,11.0
1446618697615,2015-11-04T06:31:37.615,41.31505285,-72.95962956,-22.0,11.0
1446618698622,2015-11-04T06:31:38.622,41.31505377,-72.95962975,-21.0,11.0
1446618700121,2015-11-04T06:31:40.121,41.31505412,-72.95962986,-21.0,10.0
1446618700556,2015-11-04T06:31:40.556,41.31505453,-72.95962993,-21.0,10.0
1446618701560,2015-11-04T06:31:41.560,41.31505485,-72.95963,-21.0,11.0
1446618702590,2015-11-04T06:31:42.590,41.31505509,-72.95963003,-21.0,11.0
1446618703592,2015-11-04T06:31:43.592,41.31505498,-72.95962999,-21.0,11.0
