timestamp,UTC time, latitude, longitude, altitude, accuracy
1446058860972,2015-10-28T19:01:00.972,41.3148474,-72.9593487,0.0,58.5
1446058862374,2015-10-28T19:01:02.374,41.31506712,-72.95969407,-36.0,27.0
1446058863382,2015-10-28T19:01:03.382,41.31495839,-72.9597931,-11.0,15.0
1446058864388,2015-10-28T19:01:04.388,41.31494476,-72.95982294,-7.0,11.0
1446058865379,2015-10-28T19:01:05.379,41.31497852,-72.95978966,-16.0,11.0
1446058866385,2015-10-28T19:01:06.385,41.31499028,-72.95978623,-21.0,10.0
1446058867505,2015-10-28T19:01:07.505,41.31496762,-72.95980882,-17.0,9.0
1446058868388,2015-10-28T19:01:08.388,41.31496931,-72.95980349,-20.0,8.0
1446058869391,2015-10-28T19:01:09.391,41.31496242,-72.9598184,-21.0,9.0
1446058870483,2015-10-28T19:01:10.483,41.31494983,-72.95983524,-20.0,9.0
1446058871418,2015-10-28T19:01:11.418,41.31495183,-72.95983533,-20.0,8.0
1446058872402,2015-10-28T19:01:12.402,41.31494945,-72.95983722,-19.0,7.0
1446058873408,2015-10-28T19:01:13.408,41.31494251,-72.95984292,-18.0,8.0
1446058874413,2015-10-28T19:01:14.413,41.3149431,-72.95984221,-18.0,6.0
1446058875408,2015-10-28T19:01:15.408,41.31494209,-72.95984322,-18.0,6.0
1446058876350,2015-10-28T19:01:16.350,41.3149415,-72.95984386,-18.0,6.0
1446058877359,2015-10-28T19:01:17.359,41.31494159,-72.9598437,-18.0,6.0
1446058878384,2015-10-28T19:01:18.384,41.31494157,-72.95984371,-18.0,6.0
1446058879381,2015-10-28T19:01:19.381,41.31494148,-72.95984378,-18.0,6.0
1446058880378,2015-10-28T19:01:20.378,41.31494142,-72.95984382,-18.0,6.0
1446058881116,2015-10-28T19:01:21.116,41.3148972,-72.9594056,0.0,30.0
1446058881398,2015-10-28T19:01:21.398,41.31494138,-72.95984393,-18.0,6.0
1446058882377,2015-10-28T19:01:22.377,41.31494131,-72.95984394,-18.0,6.0
1446058883362,2015-10-28T19:01:23.362,41.31494118,-72.95984411,-18.0,6.0
1446058884347,2015-10-28T19:01:24.347,41.31494077,-72.95984458,-18.0,5.0
1446058885366,2015-10-28T19:01:25.366,41.31494072,-72.95984456,-18.0,5.0
1446058886472,2015-10-28T19:01:26.472,41.31494068,-72.9598445,-18.0,6.0
1446058887478,2015-10-28T19:01:27.478,41.31494062,-72.95984442,-18.0,7.0
1446058888381,2015-10-28T19:01:28.381,41.31494059,-72.95984436,-18.0,7.0
1446058889369,2015-10-28T19:01:29.369,41.31494058,-72.95984438,-18.0,8.0
1446058891481,2015-10-28T19:01:31.481,41.31494062,-72.95984435,-18.0,7.0
1446058892402,2015-10-28T19:01:32.402,41.31494066,-72.95984422,-18.0,7.0
1446058893352,2015-10-28T19:01:33.352,41.31494071,-72.95984426,-18.0,7.0
1446058894349,2015-10-28T19:01:34.349,41.31494069,-72.95984429,-18.0,7.0
1446058895476,2015-10-28T19:01:35.476,41.31494073,-72.95984439,-18.0,7.0
1446058896380,2015-10-28T19:01:36.380,41.31494063,-72.95984449,-18.0,7.0
1446058897355,2015-10-28T19:01:37.355,41.31494059,-72.95984456,-18.0,7.0
1446058898381,2015-10-28T19:01:38.381,41.31494071,-72.95984426,-18.0,7.0
1446058899385,2015-10-28T19:01:39.385,41.31494089,-72.95984417,-18.0,8.0
1446058900394,2015-10-28T19:01:40.394,41.31494086,-72.95984425,-18.0,7.0
1446058901114,2015-10-28T19:01:41.114,41.3148926,-72.9593956,0.0,30.0
1446058901380,2015-10-28T19:01:41.380,41.31494088,-72.95984429,-18.0,7.0
1446058902354,2015-10-28T19:01:42.354,41.31494096,-72.95984427,-18.0,7.0
1446058903356,2015-10-28T19:01:43.356,41.31494075,-72.95984439,-18.0,6.0
1446058904400,2015-10-28T19:01:44.400,41.31494069,-72.95984444,-18.0,6.0
1446058905620,2015-10-28T19:01:45.620,41.31494077,-72.95984442,-18.0,6.0
1446058906395,2015-10-28T19:01:46.395,41.31494073,-72.95984438,-18.0,6.0
1446058907392,2015-10-28T19:01:47.392,41.31494078,-72.95984434,-18.0,6.0
1446058908394,2015-10-28T19:01:48.394,41.31494075,-72.9598443,-18.0,6.0
1446058909383,2015-10-28T19:01:49.383,41.31493963,-72.95984517,-18.0,6.0
1446058910477,2015-10-28T19:01:50.477,41.31493453,-72.95984476,-18.0,6.0
1446058911425,2015-10-28T19:01:51.425,41.31493413,-72.95983897,-17.0,6.0
1446058912412,2015-10-28T19:01:52.412,41.31492986,-72.95983925,-17.0,6.0
1446058913413,2015-10-28T19:01:53.413,41.31492295,-72.95984725,-16.0,6.0
1446058914520,2015-10-28T19:01:54.520,41.3149242,-72.95984528,-16.0,5.0
1446058915398,2015-10-28T19:01:55.398,41.31492163,-72.95984598,-15.0,6.0
