timestamp,UTC time, latitude, longitude, altitude, accuracy
1444521894721,2015-10-11T00:04:54.721,41.3149662,-72.9594374,0.0,57.0
1444521895091,2015-10-11T00:04:55.91,41.31517946,-72.95953723,0.0,12.0
1444521896097,2015-10-11T00:04:56.97,41.31516355,-72.95954746,-3.0,11.0
1444521897089,2015-10-11T00:04:57.89,41.31513216,-72.95955674,-1.0,8.0
1444521898077,2015-10-11T00:04:58.77,41.31512193,-72.95956303,-3.0,7.0
1444521899063,2015-10-11T00:04:59.63,41.31511112,-72.95956841,-4.0,6.0
1444521900192,2015-10-11T00:05:00.192,41.31509553,-72.95957772,-3.0,5.0
1444521901036,2015-10-11T00:05:01.36,41.31509093,-72.95957856,-4.0,6.0
1444521902062,2015-10-11T00:05:02.62,41.31508334,-72.95958502,-4.0,6.0
1444521903060,2015-10-11T00:05:03.60,41.31507473,-72.95959035,-4.0,5.0
1444521904058,2015-10-11T00:05:04.58,41.315066,-72.95959764,-5.0,5.0
1444521905153,2015-10-11T00:05:05.153,41.31506548,-72.95959811,-5.0,5.0
1444521906062,2015-10-11T00:05:06.62,41.31506349,-72.95959971,-5.0,5.0
1444521907160,2015-10-11T00:05:07.160,41.31506305,-72.95960038,-5.0,5.0
1444521908067,2015-10-11T00:05:08.67,41.31506291,-72.95960061,-5.0,5.0
1444521909067,2015-10-11T00:05:09.67,41.31506278,-72.95960065,-5.0,4.0
1444521910058,2015-10-11T00:05:10.58,41.31506277,-72.95960072,-5.0,4.0
1444521911069,2015-10-11T00:05:11.69,41.3150627,-72.95960084,-5.0,4.0
1444521912059,2015-10-11T00:05:12.59,41.3150627,-72.95960088,-5.0,4.0
1444521913060,2015-10-11T00:05:13.60,41.31506271,-72.95960091,-5.0,3.0
1444521914061,2015-10-11T00:05:14.61,41.31506264,-72.95960101,-5.0,3.0
1444521914692,2015-10-11T00:05:14.692,41.3150573,-72.9593826,0.0,73.5
1444521915134,2015-10-11T00:05:15.134,41.31506256,-72.9596011,-5.0,3.0
1444521916089,2015-10-11T00:05:16.89,41.31506244,-72.95960118,-5.0,3.0
1444521917085,2015-10-11T00:05:17.85,41.31506238,-72.95960127,-5.0,3.0
1444521918052,2015-10-11T00:05:18.52,41.31506236,-72.95960133,-5.0,3.0
1444521919028,2015-10-11T00:05:19.28,41.31506241,-72.95960132,-5.0,3.0
1444521920053,2015-10-11T00:05:20.53,41.31506242,-72.95960135,-5.0,3.0
1444521921057,2015-10-11T00:05:21.57,41.31506231,-72.9596015,-5.0,3.0
1444521922057,2015-10-11T00:05:22.57,41.3150622,-72.95960163,-5.0,4.0
1444521923182,2015-10-11T00:05:23.182,41.31506213,-72.95960177,-5.0,4.0
1444521924087,2015-10-11T00:05:24.87,41.3150621,-72.95960188,-5.0,4.0
1444521925060,2015-10-11T00:05:25.60,41.31506208,-72.95960201,-5.0,5.0
1444521926154,2015-10-11T00:05:26.154,41.3150622,-72.95960194,-5.0,4.0
1444521927152,2015-10-11T00:05:27.152,41.31506236,-72.95960185,-5.0,4.0
1444521928088,2015-10-11T00:05:28.88,41.31506262,-72.95960171,-5.0,4.0
1444521929080,2015-10-11T00:05:29.80,41.3150632,-72.9596014,-5.0,4.0
1444521930136,2015-10-11T00:05:30.136,41.31506352,-72.95960132,-5.0,5.0
1444521931030,2015-10-11T00:05:31.30,41.31506381,-72.95960121,-5.0,4.0
1444521932034,2015-10-11T00:05:32.34,41.31506393,-72.95960116,-5.0,4.0
1444521933059,2015-10-11T00:05:33.59,41.31506415,-72.95960106,-5.0,4.0
1444521934061,2015-10-11T00:05:34.61,41.31506446,-72.959601,-5.0,4.0
1444521934926,2015-10-11T00:05:34.926,41.3149518,-72.959439,0.0,40.5
1444521935030,2015-10-11T00:05:35.30,41.31506495,-72.95960077,-5.0,4.0
1444521936298,2015-10-11T00:05:36.298,41.31506515,-72.95960064,-5.0,4.0
1444521937081,2015-10-11T00:05:37.81,41.31506534,-72.95960043,-5.0,4.0
1444521938078,2015-10-11T00:05:38.78,41.31506547,-72.95960033,-5.0,4.0
1444521939096,2015-10-11T00:05:39.96,41.31506576,-72.95960013,-5.0,4.0
1444521940091,2015-10-11T00:05:40.91,41.31506579,-72.9596001,-4.0,4.0
1444521941088,2015-10-11T00:05:41.88,41.31506581,-72.95960008,-4.0,4.0
1444521942060,2015-10-11T00:05:42.60,41.315066,-72.9595999,-5.0,4.0
1444521943406,2015-10-11T00:05:43.406,41.31506621,-72.95959967,-5.0,4.0
1444521944074,2015-10-11T00:05:44.74,41.31506613,-72.9595997,-5.0,4.0
1444521945155,2015-10-11T00:05:45.155,41.31506613,-72.95959969,-5.0,3.0
1444521946080,2015-10-11T00:05:46.80,41.31506618,-72.95959965,-5.0,3.0
