timestamp,UTC time, latitude, longitude, altitude, accuracy
1445782187837,2015-10-25T14:09:47.837,41.31510775,-72.95955642,-31.0,16.0
1445782187996,2015-10-25T14:09:47.996,41.3150786,-72.9593836,0.0,72.0
1445782188736,2015-10-25T14:09:48.736,41.3151073,-72.95955541,-31.0,11.0
1445782189767,2015-10-25T14:09:49.767,41.31511007,-72.95955645,-30.0,9.0
1445782190761,2015-10-25T14:09:50.761,41.31510782,-72.95955495,-30.0,6.0
1445782191918,2015-10-25T14:09:51.918,41.31511226,-72.95955594,-30.0,6.0
1445782192810,2015-10-25T14:09:52.810,41.31511425,-72.95955535,-30.0,5.0
1445782193755,2015-10-25T14:09:53.755,41.31510976,-72.95955442,-30.0,5.0
1445782194767,2015-10-25T14:09:54.767,41.31510745,-72.95955345,-30.0,5.0
1445782195725,2015-10-25T14:09:55.725,41.31510813,-72.95955287,-30.0,4.0
1445782196892,2015-10-25T14:09:56.892,41.3151082,-72.95955349,-29.0,4.0
1445782197809,2015-10-25T14:09:57.809,41.31510744,-72.95955341,-29.0,4.0
1445782198752,2015-10-25T14:09:58.752,41.31510747,-72.95955353,-29.0,4.0
1445782199769,2015-10-25T14:09:59.769,41.31510743,-72.95955353,-29.0,4.0
1445782200766,2015-10-25T14:10:00.766,41.31510742,-72.95955353,-29.0,4.0
1445782201753,2015-10-25T14:10:01.753,41.31510739,-72.95955354,-29.0,4.0
1445782202759,2015-10-25T14:10:02.759,41.31510731,-72.95955354,-29.0,5.0
1445782203768,2015-10-25T14:10:03.768,41.31510729,-72.95955355,-29.0,5.0
1445782204764,2015-10-25T14:10:04.764,41.31510726,-72.95955355,-29.0,5.0
1445782205755,2015-10-25T14:10:05.755,41.31510729,-72.95955357,-29.0,7.0
1445782206759,2015-10-25T14:10:06.759,41.31510733,-72.95955359,-29.0,8.0
1445782207807,2015-10-25T14:10:07.807,41.31510734,-72.9595536,-29.0,9.0
1445782207911,2015-10-25T14:10:07.911,41.3150285,-72.95938,0.0,57.0
1445782208765,2015-10-25T14:10:08.765,41.31510742,-72.95955362,-29.0,8.0
1445782209898,2015-10-25T14:10:09.898,41.31510742,-72.95955363,-29.0,8.0
1445782210784,2015-10-25T14:10:10.784,41.31510746,-72.95955364,-29.0,8.0
1445782211762,2015-10-25T14:10:11.762,41.3151075,-72.95955366,-29.0,8.0
1445782212729,2015-10-25T14:10:12.729,41.31510754,-72.95955367,-29.0,8.0
1445782213766,2015-10-25T14:10:13.766,41.31510755,-72.95955369,-29.0,7.0
1445782214751,2015-10-25T14:10:14.751,41.31510759,-72.9595537,-29.0,7.0
1445782215860,2015-10-25T14:10:15.860,41.31510764,-72.95955372,-29.0,8.0
1445782216869,2015-10-25T14:10:16.869,41.31510768,-72.95955373,-29.0,8.0
1445782217760,2015-10-25T14:10:17.760,41.31510772,-72.95955375,-29.0,9.0
1445782218770,2015-10-25T14:10:18.770,41.31510777,-72.95955378,-29.0,10.0
1445782220876,2015-10-25T14:10:20.876,41.31510903,-72.95952,-28.0,6.0
1445782221803,2015-10-25T14:10:21.803,41.31511428,-72.95951027,-27.0,6.0
1445782222802,2015-10-25T14:10:22.802,41.31511796,-72.9595046,-27.0,6.0
1445782224253,2015-10-25T14:10:24.253,41.31512218,-72.9595309,-28.0,6.0
1445782224744,2015-10-25T14:10:24.744,41.31512184,-72.95953138,-27.0,6.0
1445782225738,2015-10-25T14:10:25.738,41.3151255,-72.95952907,-26.0,6.0
1445782226768,2015-10-25T14:10:26.768,41.31512335,-72.95952915,-26.0,5.0
1445782227806,2015-10-25T14:10:27.806,41.31512231,-72.95955239,-26.0,4.0
1445782228229,2015-10-25T14:10:28.229,41.3150664,-72.9593805,0.0,72.0
1445782229273,2015-10-25T14:10:29.273,41.31512361,-72.95955519,-26.0,4.0
1445782229795,2015-10-25T14:10:29.795,41.3151228,-72.95955596,-26.0,4.0
1445782230795,2015-10-25T14:10:30.795,41.31512174,-72.9595335,-25.0,4.0
1445782231802,2015-10-25T14:10:31.802,41.31512125,-72.95953353,-25.0,3.0
1445782232801,2015-10-25T14:10:32.801,41.31512549,-72.95953706,-25.0,3.0
1445782233789,2015-10-25T14:10:33.789,41.31512721,-72.95953636,-24.0,3.0
1445782234753,2015-10-25T14:10:34.753,41.31512349,-72.95953948,-24.0,3.0
1445782235797,2015-10-25T14:10:35.797,41.3151237,-72.95953654,-24.0,3.0
1445782236802,2015-10-25T14:10:36.802,41.3151255,-72.95953339,-24.0,3.0
1445782237782,2015-10-25T14:10:37.782,41.31512825,-72.95953077,-23.0,4.0
1445782238768,2015-10-25T14:10:38.768,41.31513019,-72.95953627,-23.0,4.0
1445782239775,2015-10-25T14:10:39.775,41.3151277,-72.95953287,-23.0,4.0
1445782240767,2015-10-25T14:10:40.767,41.31512738,-72.95953365,-23.0,4.0
1445782241771,2015-10-25T14:10:41.771,41.31512719,-72.95953234,-23.0,4.0
