timestamp,UTC time, latitude, longitude, altitude, accuracy
1445036738224,2015-10-16T23:05:38.224,42.3346314,-71.3098028,0.0,1118.0
1445036739352,2015-10-16T23:05:39.352,42.33278991,-71.31976867,81.0,23.0
1445036740300,2015-10-16T23:05:40.300,42.33271401,-71.32002649,51.0,16.0
1445036741322,2015-10-16T23:05:41.322,42.33267574,-71.32013787,45.0,10.0
1445036742277,2015-10-16T23:05:42.277,42.3325516,-71.32035779,44.0,8.0
1445036743281,2015-10-16T23:05:43.281,42.33250582,-71.32052453,42.0,7.0
1445036744516,2015-10-16T23:05:44.516,42.33242549,-71.320714,46.0,6.0
1445036745297,2015-10-16T23:05:45.297,42.33234723,-71.32089588,44.0,6.0
1445036746295,2015-10-16T23:05:46.295,42.33227708,-71.32106805,42.0,6.0
1445036747274,2015-10-16T23:05:47.274,42.3322261,-71.32121363,39.0,6.0
1445036748275,2015-10-16T23:05:48.275,42.3321672,-71.32138595,33.0,6.0
1445036749244,2015-10-16T23:05:49.244,42.33209051,-71.32155831,31.0,6.0
1445036750276,2015-10-16T23:05:50.276,42.33201307,-71.32174735,32.0,6.0
1445036751455,2015-10-16T23:05:51.455,42.33192646,-71.32194364,31.0,7.0
1445036752287,2015-10-16T23:05:52.287,42.33183457,-71.32213865,29.0,6.0
1445036753303,2015-10-16T23:05:53.303,42.33174506,-71.32232968,28.0,7.0
1445036754306,2015-10-16T23:05:54.306,42.33165515,-71.32252145,27.0,7.0
1445036755293,2015-10-16T23:05:55.293,42.3315594,-71.32273203,28.0,7.0
1445036756295,2015-10-16T23:05:56.295,42.3314727,-71.32293784,30.0,7.0
1445036757293,2015-10-16T23:05:57.293,42.33138201,-71.3231243,29.0,8.0
1445036758255,2015-10-16T23:05:58.255,42.33130277,-71.32332321,28.0,8.0
1445036759285,2015-10-16T23:05:59.285,42.33121989,-71.32353242,29.0,8.0
1445036760307,2015-10-16T23:06:00.307,42.33112308,-71.32373249,30.0,8.0
1445036761260,2015-10-16T23:06:01.260,42.33103364,-71.32394028,30.0,8.0
1445036762257,2015-10-16T23:06:02.257,42.33095797,-71.32414691,31.0,8.0
1445036763300,2015-10-16T23:06:03.300,42.33083395,-71.3243775,27.0,7.0
1445036764272,2015-10-16T23:06:04.272,42.33074269,-71.3246044,27.0,7.0
1445036765271,2015-10-16T23:06:05.271,42.33065719,-71.32483012,28.0,7.0
1445036766275,2015-10-16T23:06:06.275,42.33056896,-71.32505929,31.0,6.0
