timestamp,UTC time, latitude, longitude, altitude, accuracy
1445684964721,2015-10-24T11:09:24.721,41.3190122,-72.9567774,-18.0,12.0
1445684965768,2015-10-24T11:09:25.768,41.31895421,-72.95680026,-15.0,9.0
1445684966623,2015-10-24T11:09:26.623,41.31893679,-72.95677616,-14.0,8.0
1445684967696,2015-10-24T11:09:27.696,41.31894022,-72.95677977,-14.0,9.0
1445684968594,2015-10-24T11:09:28.594,41.31894215,-72.95678173,-14.0,9.0
1445684969586,2015-10-24T11:09:29.586,41.31896912,-72.9567181,-18.0,8.0
1445684970592,2015-10-24T11:09:30.592,41.31897261,-72.95671808,-17.0,7.0
1445684971592,2015-10-24T11:09:31.592,41.3189757,-72.9567105,-18.0,7.0
1445684972587,2015-10-24T11:09:32.587,41.31898872,-72.9567089,-15.0,7.0
1445684973586,2015-10-24T11:09:33.586,41.31899563,-72.95668461,-18.0,6.0
1445684974865,2015-10-24T11:09:34.865,41.31899581,-72.95669473,-17.0,6.0
1445684975577,2015-10-24T11:09:35.577,41.3189956,-72.95669206,-17.0,6.0
1445684976666,2015-10-24T11:09:36.666,41.31900097,-72.95669349,-17.0,5.0
1445684977592,2015-10-24T11:09:37.592,41.31901272,-72.95669684,-17.0,5.0
1445684978566,2015-10-24T11:09:38.566,41.31901832,-72.95669939,-17.0,5.0
1445684979573,2015-10-24T11:09:39.573,41.31902737,-72.95669589,-17.0,4.0
1445684980577,2015-10-24T11:09:40.577,41.31904262,-72.95668846,-18.0,4.0
1445684981578,2015-10-24T11:09:41.578,41.31905647,-72.95669144,-17.0,4.0
1445684982571,2015-10-24T11:09:42.571,41.31906736,-72.95669541,-19.0,4.0
1445684983575,2015-10-24T11:09:43.575,41.31908415,-72.95669288,-21.0,4.0
1445684984582,2015-10-24T11:09:44.582,41.31911142,-72.95668764,-21.0,4.0
1445684984943,2015-10-24T11:09:44.943,41.3143085,-72.9558467,0.0,1547.0
1445684985594,2015-10-24T11:09:45.594,41.31911078,-72.95669798,-22.0,4.0
1445684986678,2015-10-24T11:09:46.678,41.31912395,-72.95669531,-22.0,5.0
1445684987586,2015-10-24T11:09:47.586,41.31914653,-72.95669489,-23.0,4.0
1445684988591,2015-10-24T11:09:48.591,41.31915305,-72.95668808,-24.0,4.0
1445684989623,2015-10-24T11:09:49.623,41.31915937,-72.95668924,-23.0,4.0
1445684990568,2015-10-24T11:09:50.568,41.31917477,-72.95669615,-23.0,4.0
1445684991672,2015-10-24T11:09:51.672,41.31918739,-72.95669603,-23.0,4.0
1445684992594,2015-10-24T11:09:52.594,41.31920254,-72.95669972,-22.0,5.0
1445684993601,2015-10-24T11:09:53.601,41.31921647,-72.95670296,-22.0,5.0
1445684994663,2015-10-24T11:09:54.663,41.31923547,-72.95669537,-19.0,4.0
1445684995645,2015-10-24T11:09:55.645,41.3192491,-72.95669894,-19.0,4.0
1445684996606,2015-10-24T11:09:56.606,41.31926142,-72.95670011,-18.0,4.0
1445684997578,2015-10-24T11:09:57.578,41.31927087,-72.95670118,-19.0,4.0
1445684998573,2015-10-24T11:09:58.573,41.31927923,-72.95670163,-18.0,4.0
1445684999572,2015-10-24T11:09:59.572,41.31928951,-72.95670458,-19.0,3.0
1445685000687,2015-10-24T11:10:00.687,41.31930122,-72.95670168,-20.0,4.0
1445685001552,2015-10-24T11:10:01.552,41.31931636,-72.9567015,-19.0,4.0
1445685002551,2015-10-24T11:10:02.551,41.31932556,-72.95669659,-19.0,4.0
