timestamp,UTC time, latitude, longitude, altitude, accuracy
1444367058143,2015-10-09T05:04:18.143,41.3149175,-72.9593221,0.0,48.0
1444367058764,2015-10-09T05:04:18.764,41.31504629,-72.95954132,-23.0,10.0
1444367059730,2015-10-09T05:04:19.730,41.31506884,-72.95962208,-28.0,8.0
1444367060731,2015-10-09T05:04:20.731,41.31506732,-72.95961294,-30.0,6.0
1444367061730,2015-10-09T05:04:21.730,41.31508019,-72.95962389,-32.0,5.0
1444367062734,2015-10-09T05:04:22.734,41.31507632,-72.95962574,-31.0,5.0
1444367063808,2015-10-09T05:04:23.808,41.31508313,-72.95966336,-35.0,5.0
1444367064794,2015-10-09T05:04:24.794,41.31508854,-72.95967247,-36.0,4.0
1444367065754,2015-10-09T05:04:25.754,41.31508903,-72.95967032,-36.0,4.0
1444367066762,2015-10-09T05:04:26.762,41.31509407,-72.95967692,-35.0,4.0
1444367067763,2015-10-09T05:04:27.763,41.31510003,-72.95968952,-35.0,4.0
1444367068757,2015-10-09T05:04:28.757,41.315101,-72.95968734,-34.0,4.0
1444367069767,2015-10-09T05:04:29.767,41.31510199,-72.9596807,-33.0,4.0
1444367070762,2015-10-09T05:04:30.762,41.31510356,-72.95968083,-33.0,4.0
1444367071703,2015-10-09T05:04:31.703,41.31510393,-72.95968064,-33.0,4.0
1444367072736,2015-10-09T05:04:32.736,41.31510418,-72.95968079,-33.0,4.0
1444367073700,2015-10-09T05:04:33.700,41.31510423,-72.9596806,-33.0,3.0
1444367074727,2015-10-09T05:04:34.727,41.31510421,-72.95968054,-33.0,4.0
1444367075733,2015-10-09T05:04:35.733,41.31510426,-72.95968057,-33.0,3.0
1444367076731,2015-10-09T05:04:36.731,41.31510428,-72.95968059,-33.0,3.0
1444367077731,2015-10-09T05:04:37.731,41.31510442,-72.95968044,-33.0,3.0
1444367078774,2015-10-09T05:04:38.774,41.31510441,-72.95968037,-33.0,3.0
1444367078795,2015-10-09T05:04:38.795,41.3149699,-72.9593543,0.0,49.5
1444367079758,2015-10-09T05:04:39.758,41.31510442,-72.95968034,-33.0,3.0
1444367080767,2015-10-09T05:04:40.767,41.31510404,-72.95968026,-33.0,3.0
1444367081767,2015-10-09T05:04:41.767,41.31510391,-72.95968019,-33.0,3.0
1444367082730,2015-10-09T05:04:42.730,41.31510379,-72.95968021,-33.0,3.0
1444367083944,2015-10-09T05:04:43.944,41.31510373,-72.95968013,-33.0,3.0
1444367084761,2015-10-09T05:04:44.761,41.31510371,-72.95968013,-33.0,3.0
1444367085776,2015-10-09T05:04:45.776,41.31510374,-72.95968015,-33.0,3.0
1444367086760,2015-10-09T05:04:46.760,41.31510377,-72.9596801,-33.0,3.0
1444367087756,2015-10-09T05:04:47.756,41.31510378,-72.95967999,-33.0,3.0
1444367088791,2015-10-09T05:04:48.791,41.31510379,-72.95967996,-33.0,3.0
1444367089754,2015-10-09T05:04:49.754,41.3151038,-72.95968011,-33.0,3.0
